84.60,59.61,79.18,.00,5.23,28.86,.84,66.02,121.25,64.98,.60,2.67,.00,.00,95.38,37.95,.00,.00,.00,60.05
84.80,59.60,78.78,.00,5.23,28.12,.85,67.68,120.37,64.97,.59,2.76,.00,.00,93.59,38.12,.00,.00,.00,60.07
85.00,59.71,78.48,.00,5.23,27.23,.85,69.45,119.58,65.01,.58,2.85,.00,.00,92.29,38.51,.00,.00,.00,60.19
85.20,59.97,78.30,.00,5.23,26.18,.86,71.28,118.91,65.08,.57,2.94,.00,.00,91.66,39.14,.00,.00,.00,60.42
85.40,60.47,78.33,.00,5.23,24.88,.88,73.10,118.51,65.07,.56,3.03,.00,.00,92.64,40.79,.00,.00,.00,60.69
85.60,61.14,78.50,.00,5.23,23.47,.90,74.88,118.26,65.09,.55,3.11,.00,.00,94.19,42.42,.00,.00,.00,61.12
85.80,62.00,78.80,.00,5.23,21.99,.92,76.58,118.15,65.15,.55,3.18,.00,.00,96.17,43.80,.00,.00,.00,61.73
86.00,63.05,79.24,.00,5.23,20.49,.95,78.15,118.18,65.28,.55,3.23,.00,.00,98.44,44.71,.00,.00,.00,62.56
86.20,64.57,79.83,.00,5.23,18.47,.97,79.49,118.30,65.49,.57,3.23,.00,.00,101.34,43.52,.00,.00,.00,63.98
86.40,66.24,80.55,.00,5.23,16.59,.99,80.62,118.56,65.77,.60,3.20,.00,.00,104.14,41.67,.00,.00,.00,65.61
86.60,67.87,81.38,.00,5.23,15.29,1.01,81.52,118.98,66.14,.62,3.17,.00,.00,106.32,39.99,.00,.00,.00,67.26
86.80,69.32,82.32,.00,5.23,14.87,1.01,82.17,119.56,66.60,.64,3.17,.00,.00,107.51,38.95,.00,.00,.00,68.78
87.00,70.10,83.41,.00,5.23,17.52,.96,82.73,120.46,67.13,.61,3.28,.00,.00,104.98,40.92,.00,.00,.00,69.74
87.20,70.62,84.55,.00,5.23,20.75,.91,82.90,121.49,67.77,.57,3.41,.00,.00,101.77,43.57,.00,.00,.00,70.47
87.40,70.96,85.68,.00,5.23,23.89,.86,82.59,122.62,68.51,.53,3.53,.00,.00,98.66,46.40,.00,.00,.00,70.99
87.60,71.25,86.74,.00,5.23,25.48,.85,81.56,123.75,69.52,.50,3.59,.00,.00,97.17,48.71,.00,.00,.00,71.37
87.80,71.62,87.70,.00,5.23,24.44,.87,79.62,124.83,70.86,.49,3.58,.00,.00,98.46,49.91,.00,.00,.00,71.67
88.00,71.78,88.50,.00,5.23,22.99,.91,77.10,125.93,72.10,.50,3.51,.00,.00,100.59,50.41,.00,.00,.00,71.72
88.20,71.62,89.10,.00,5.24,21.67,.95,74.09,127.07,73.08,.51,3.41,.00,.00,103.18,50.14,.00,.00,.00,71.46
88.40,70.61,89.24,.00,5.24,22.49,.96,70.25,128.38,73.05,.54,3.23,.00,.00,105.50,48.12,.00,.00,.00,70.46
88.60,69.04,89.04,.00,5.24,24.79,.94,65.99,129.78,72.31,.58,3.02,.00,.00,107.48,44.98,.00,.00,.00,68.97
88.80,67.30,88.66,.00,5.24,27.50,.91,61.81,131.12,71.30,.62,2.80,.00,.00,109.17,41.57,.00,.00,.00,67.35
89.00,65.59,88.18,.00,5.24,30.28,.88,58.05,132.34,70.18,.65,2.60,.00,.00,110.45,38.30,.00,.00,.00,65.76
89.20,64.62,87.82,.00,5.24,31.87,.86,56.12,133.20,69.52,.66,2.50,.00,.00,110.29,36.98,.00,.00,.00,64.88
89.40,64.41,87.60,.00,5.24,32.22,.86,56.03,133.68,69.38,.65,2.51,.00,.00,108.81,37.62,.00,.00,.00,64.72
89.60,64.48,87.39,.00,5.24,32.13,.86,56.65,133.94,69.38,.63,2.57,.00,.00,107.00,38.88,.00,.00,.00,64.82
89.80,64.73,87.21,.00,5.24,31.71,.86,57.75,134.01,69.48,.61,2.66,.00,.00,105.16,40.51,.00,.00,.00,65.09
90.00,65.09,87.04,.00,5.24,31.06,.87,59.09,133.91,69.65,.59,2.77,.00,.00,103.57,42.23,.00,.00,.00,65.45
90.20,65.41,86.90,.00,5.24,30.35,.88,60.15,133.65,69.81,.58,2.90,.00,.00,103.25,43.41,.00,.00,.00,65.72
90.40,65.46,86.78,.00,5.24,29.78,.88,60.19,133.25,69.86,.59,3.04,.00,.00,105.69,43.15,.00,.00,.00,65.67
90.60,65.48,86.66,.00,5.24,29.24,.88,60.13,132.75,69.90,.60,3.17,.00,.00,108.40,42.68,.00,.00,.00,65.58
90.80,65.47,86.52,.00,5.24,28.78,.89,60.01,132.19,69.92,.62,3.28,.00,.00,111.02,42.08,.00,.00,.00,65.46
91.00,65.41,86.36,.00,5.24,28.47,.89,59.85,131.59,69.91,.63,3.34,.00,.00,113.21,41.44,.00,.00,.00,65.32
91.20,65.27,86.14,.00,5.24,28.57,.88,59.74,131.01,69.85,.64,3.33,.00,.00,113.82,40.96,.00,.00,.00,65.18
91.40,65.02,85.81,.00,5.24,29.50,.86,59.78,130.55,69.71,.63,3.15,.00,.00,111.15,40.96,.00,.00,.00,65.05
91.60,64.73,85.45,.00,5.25,30.49,.84,59.85,130.10,69.54,.62,2.93,.00,.00,107.92,41.02,.00,.00,.00,64.91
91.80,64.42,85.05,.00,5.25,31.40,.82,59.93,129.63,69.33,.60,2.71,.00,.00,104.55,41.12,.00,.00,.00,64.75
92.00,64.11,84.63,.00,5.25,32.07,.81,60.02,129.16,69.10,.59,2.51,.00,.00,101.42,41.22,.00,.00,.00,64.58
92.20,63.82,84.20,.00,5.25,32.01,.81,60.11,128.64,68.86,.59,2.38,.00,.00,99.65,41.22,.00,.00,.00,64.35
92.40,63.59,83.75,.00,5.25,30.50,.83,60.18,128.00,68.60,.59,2.41,.00,.00,100.86,40.95,.00,.00,.00,64.04
92.60,63.39,83.30,.00,5.25,28.72,.86,60.26,127.38,68.33,.60,2.48,.00,.00,102.67,40.68,.00,.00,.00,63.73
92.80,63.23,82.85,.00,5.25,26.86,.89,60.34,126.78,68.05,.61,2.58,.00,.00,104.82,40.44,.00,.00,.00,63.44
93.00,63.12,82.43,.00,5.25,25.09,.92,60.43,126.23,67.78,.62,2.68,.00,.00,107.03,40.28,.00,.00,.00,63.21
93.20,63.06,82.03,.00,5.25,23.97,.93,60.48,125.79,67.51,.63,2.75,.00,.00,108.68,40.23,.00,.00,.00,63.07
93.40,63.03,81.66,.00,5.26,24.31,.92,60.41,125.57,67.24,.63,2.74,.00,.00,108.93,40.36,.00,.00,.00,63.07
93.60,63.09,81.34,.00,5.27,24.84,.90,60.42,125.41,67.00,.63,2.72,.00,.00,108.81,40.67,.00,.00,.00,63.17
93.80,63.24,81.08,.00,5.28,25.39,.89,60.55,125.29,66.78,.62,2.70,.00,.00,108.38,41.17,.00,.00,.00,63.37
94.00,63.50,80.89,.00,5.29,25.78,.87,60.86,125.19,66.60,.61,2.69,.00,.00,107.66,41.90,.00,.00,.00,63.67
94.20,63.92,80.79,.00,5.31,25.49,.87,61.59,125.00,66.46,.60,2.68,.00,.00,106.61,43.08,.00,.00,.00,64.07
94.40,64.55,80.83,.00,5.32,24.00,.88,63.02,124.63,66.38,.57,2.68,.00,.00,105.16,44.93,.00,.00,.00,64.59
94.60,65.30,80.95,.00,5.33,22.20,.90,64.54,124.29,66.36,.55,2.70,.00,.00,103.68,46.88,.00,.00,.00,65.21
94.80,66.16,81.16,.00,5.33,20.17,.93,66.04,124.02,66.42,.52,2.77,.00,.00,102.31,48.77,.00,.00,.00,65.95
95.00,67.12,81.46,.00,5.34,18.04,.95,67.40,123.88,66.57,.50,2.88,.00,.00,101.19,50.48,.00,.00,.00,66.79
95.20,68.24,81.87,.00,5.35,15.92,.98,68.16,124.01,66.90,.49,3.12,.00,.00,100.87,51.55,.00,.00,.00,67.81
95.40,69.51,82.40,.00,5.37,13.92,1.00,68.17,124.48,67.41,.49,3.50,.00,.00,101.54,51.80,.00,.00,.00,69.02
95.60,70.78,82.98,.00,5.38,12.10,1.02,68.04,125.06,67.98,.49,3.89,.00,.00,102.39,51.80,.00,.00,.00,70.27
95.80,71.99,83.57,.00,5.39,10.57,1.03,67.86,125.69,68.56,.50,4.23,.00,.00,103.26,51.64,.00,.00,.00,71.50
96.00,73.10,84.16,.00,5.40,9.42,1.04,67.76,126.33,69.11,.51,4.48,.00,.00,103.97,51.39,.00,.00,.00,72.67
96.20,73.91,84.75,.00,5.41,9.21,1.04,68.30,127.03,69.44,.50,4.36,.00,.00,103.63,51.40,.00,.00,.00,73.69
96.40,74.55,85.27,.00,5.42,9.42,1.03,68.98,127.62,69.71,.50,4.14,.00,.00,103.05,51.42,.00,.00,.00,74.56
96.60,74.99,85.70,.00,5.43,10.01,1.02,69.76,128.01,69.94,.50,3.88,.00,.00,102.28,51.46,.00,.00,.00,75.25
96.80,75.23,86.01,.00,5.44,10.91,1.00,70.58,128.12,70.13,.49,3.60,.00,.00,101.41,51.52,.00,.00,.00,75.71
97.00,75.05,86.02,.00,5.45,12.44,.98,71.31,127.49,70.33,.48,3.43,.00,.00,100.24,51.63,.00,.00,.00,75.69
97.20,74.55,85.78,.00,5.46,14.32,.95,71.96,126.27,70.52,.48,3.36,.00,.00,99.01,51.78,.00,.00,.00,75.28
97.40,74.01,85.47,.00,5.47,16.04,.93,72.64,124.89,70.69,.47,3.31,.00,.00,98.12,51.95,.00,.00,.00,74.76
97.60,73.51,85.16,.00,5.48,17.32,.92,73.36,123.49,70.84,.47,3.28,.00,.00,97.80,52.12,.00,.00,.00,74.22
97.80,73.27,84.92,.00,5.49,17.18,.92,74.24,122.28,70.93,.47,3.25,.00,.00,98.99,52.21,.00,.00,.00,73.79
98.00,73.45,84.79,.00,5.50,15.01,.95,75.33,121.43,70.93,.49,3.20,.00,.00,102.23,52.17,.00,.00,.00,73.61
98.20,73.83,84.83,.00,5.50,12.72,.98,76.40,120.88,70.97,.50,3.17,.00,.00,105.68,52.21,.00,.00,.00,73.61
98.40,74.40,85.07,.00,5.50,10.78,1.01,77.37,120.70,71.10,.52,3.15,.00,.00,108.82,52.42,.00,.00,.00,73.84
98.60,75.30,85.74,.00,5.50,10.45,1.02,78.31,121.08,71.46,.52,3.15,.00,.00,110.44,53.14,.00,.00,.00,74.54
98.80,76.67,87.05,.00,5.50,13.05,.98,79.30,122.26,72.21,.50,3.18,.00,.00,109.24,54.76,.00,.00,.00,75.98
99.00,77.96,88.44,.00,5.49,16.12,.94,79.71,123.74,72.98,.48,3.22,.00,.00,107.52,56.21,.00,.00,.00,77.41
99.20,78.97,89.72,.00,5.48,19.15,.90,79.28,125.39,73.67,.46,3.25,.00,.00,105.75,57.17,.00,.00,.00,78.61
99.40,79.14,90.47,.00,5.47,20.73,.88,76.91,126.98,74.00,.46,3.25,.00,.00,105.09,56.57,.00,.00,.00,78.98
99.60,78.31,90.55,.00,5.46,20.41,.90,72.41,128.39,73.88,.49,3.21,.00,.00,105.97,54.13,.00,.00,.00,78.32
99.80,77.10,90.39,.00,5.45,19.66,.91,67.41,129.71,73.59,.52,3.15,.00,.00,107.20,51.25,.00,.00,.00,77.27
100.00,75.66,90.06,.00,5.44,18.80,.94,62.42,130.87,73.19,.55,3.07,.00,.00,108.57,48.34,.00,.00,.00,75.98
100.20,74.38,89.82,.00,5.43,19.01,.94,59.33,131.74,72.81,.57,2.93,.00,.00,109.29,46.89,.00,.00,.00,74.81
100.40,73.29,89.66,.00,5.42,20.15,.94,57.92,132.33,72.47,.57,2.76,.00,.00,109.45,46.71,.00,.00,.00,73.77
100.60,72.25,89.47,.00,5.41,21.55,.93,57.27,132.69,72.12,.57,2.59,.00,.00,109.41,46.98,.00,.00,.00,72.76
100.80,71.30,89.24,.00,5.40,23.09,.92,57.24,132.84,71.76,.56,2.43,.00,.00,109.22,47.54,.00,.00,.00,71.81
101.00,70.45,88.97,.00,5.39,24.63,.91,57.65,132.76,71.43,.56,2.31,.00,.00,108.93,48.23,.00,.00,.00,70.94
101.20,69.85,88.62,.00,5.38,25.66,.90,58.13,132.38,71.20,.55,2.35,.00,.00,108.59,48.43,.00,.00,.00,70.28
101.40,69.44,88.20,.00,5.37,26.32,.89,58.71,131.76,71.04,.55,2.50,.00,.00,108.26,48.31,.00,.00,.00,69.77
101.60,69.14,87.74,.00,5.36,26.79,.88,59.41,130.99,70.86,.56,2.67,.00,.00,107.99,48.08,.00,.00,.00,69.36
101.80,68.92,87.23,.00,5.35,27.09,.87,60.18,130.10,70.66,.56,2.84,.00,.00,107.83,47.74,.00,.00,.00,69.05
102.00,68.77,86.68,.00,5.33,27.21,.87,60.94,129.13,70.40,.56,2.99,.00,.00,107.83,47.29,.00,.00,.00,68.82
102.20,68.63,86.06,.00,5.32,27.01,.86,61.35,128.17,69.95,.57,3.03,.00,.00,108.51,46.50,.00,.00,.00,68.66
102.40,68.50,85.40,.00,5.31,26.54,.86,61.42,127.23,69.31,.59,2.95,.00,.00,109.81,45.43,.00,.00,.00,68.58
102.60,68.39,84.72,.00,5.30,26.01,.86,61.49,126.29,68.64,.60,2.84,.00,.00,111.05,44.41,.00,.00,.00,68.55
102.80,68.31,84.05,.00,5.29,25.48,.86,61.64,125.35,68.00,.61,2.72,.00,.00,112.06,43.56,.00,.00,.00,68.55
103.00,68.24,83.40,.00,5.28,25.01,.86,61.93,124.44,67.40,.62,2.62,.00,.00,112.66,42.97,.00,.00,.00,68.58
103.20,68.09,82.83,.00,5.27,25.27,.85,62.63,123.64,67.03,.61,2.57,.00,.00,111.34,43.31,.00,.00,.00,68.55
103.40,67.89,82.33,.00,5.27,25.99,.83,63.70,122.92,66.84,.59,2.58,.00,.00,108.70,44.36,.00,.00,.00,68.50
103.60,67.77,81.88,.00,5.27,26.57,.81,64.97,122.21,66.73,.57,2.62,.00,.00,106.02,45.62,.00,.00,.00,68.48
103.80,67.76,81.46,.00,5.26,26.83,.80,66.44,121.49,66.70,.54,2.67,.00,.00,103.68,46.98,.00,.00,.00,68.50
104.00,67.91,81.08,.00,5.26,26.58,.80,68.09,120.73,66.72,.53,2.74,.00,.00,102.07,48.30,.00,.00,.00,68.60
104.20,68.35,80.58,.00,5.26,24.07,.83,70.06,119.59,66.76,.53,2.82,.00,.00,104.20,48.77,.00,.00,.00,68.63
104.40,69.03,80.12,.00,5.26,20.70,.87,72.18,118.38,66.82,.55,2.92,.00,.00,107.83,48.97,.00,.00,.00,68.76
104.60,69.90,79.81,.00,5.25,17.46,.91,74.28,117.32,66.91,.56,3.02,.00,.00,111.36,49.27,.00,.00,.00,69.12
104.80,70.96,79.71,.00,5.25,14.80,.94,76.30,116.52,67.02,.56,3.12,.00,.00,114.17,49.81,.00,.00,.00,69.77
105.00,72.31,79.99,.00,5.25,14.49,.94,78.15,116.25,67.07,.55,3.23,.00,.00,114.03,51.24,.00,.00,.00,71.05
105.20,73.94,80.74,.00,5.25,17.19,.89,79.74,116.63,67.05,.51,3.32,.00,.00,110.00,53.78,.00,.00,.00,73.08
105.40,75.65,81.69,.00,5.24,19.81,.84,80.98,117.36,67.12,.46,3.42,.00,.00,105.67,56.27,.00,.00,.00,75.25
105.60,77.34,82.81,.00,5.24,21.49,.81,81.79,118.38,67.37,.43,3.50,.00,.00,101.92,58.38,.00,.00,.00,77.37
105.80,79.08,84.09,.00,5.24,18.67,.83,82.12,119.67,68.13,.42,3.60,.00,.00,101.76,59.24,.00,.00,.00,79.23
106.00,80.71,85.44,.00,5.24,12.00,.92,81.86,121.17,69.31,.44,3.69,.00,.00,104.90,58.82,.00,.00,.00,80.68
106.20,81.88,86.71,.00,5.23,5.48,1.00,80.83,122.81,70.48,.47,3.76,.00,.00,108.49,57.76,.00,.00,.00,81.62
106.40,82.40,87.77,.00,5.23,.53,1.07,78.89,124.53,71.50,.50,3.78,.00,.00,111.65,56.17,.00,.00,.00,81.94
106.60,81.03,88.15,.00,5.23,3.64,1.04,74.64,126.28,71.68,.51,3.66,.00,.00,110.86,53.92,.00,.00,.00,80.73
106.80,78.83,88.21,.00,5.23,10.03,.98,69.51,128.00,71.49,.53,3.48,.00,.00,108.50,51.46,.00,.00,.00,78.80
107.00,76.31,88.08,.00,5.22,17.53,.90,64.27,129.62,71.12,.54,3.29,.00,.00,105.60,49.09,.00,.00,.00,76.59
107.20,73.84,87.87,.00,5.22,24.77,.83,59.51,131.11,70.68,.54,3.15,.00,.00,102.74,47.11,.00,.00,.00,74.40
107.40,73.14,88.03,.00,5.22,25.28,.84,58.19,132.26,70.70,.54,3.25,.00,.00,102.56,47.34,.00,.00,.00,73.64
107.60,72.83,88.19,.00,5.21,24.28,.87,57.87,133.19,70.76,.53,3.40,.00,.00,102.97,48.14,.00,.00,.00,73.21
107.80,72.81,88.32,.00,5.21,22.26,.91,58.28,133.87,70.84,.53,3.58,.00,.00,103.80,49.24,.00,.00,.00,73.01
108.00,72.95,88.40,.00,5.21,19.71,.95,59.18,134.30,70.88,.52,3.76,.00,.00,104.88,50.41,.00,.00,.00,72.98
108.20,73.14,88.38,.00,5.21,17.10,.99,60.31,134.46,70.86,.52,3.91,.00,.00,106.03,51.40,.00,.00,.00,73.02
108.40,72.70,88.01,.00,5.20,17.41,.99,60.10,134.01,70.46,.53,3.81,.00,.00,106.47,50.39,.00,.00,.00,72.72
108.60,72.22,87.55,.00,5.20,18.01,.97,59.94,133.35,69.99,.54,3.66,.00,.00,106.79,49.10,.00,.00,.00,72.41
108.80,71.70,87.01,.00,5.20,18.77,.96,59.90,132.54,69.51,.55,3.50,.00,.00,106.99,47.67,.00,.00,.00,72.08
109.00,71.18,86.43,.00,5.20,19.56,.94,60.06,131.64,69.03,.57,3.33,.00,.00,107.03,46.25,.00,.00,.00,71.74
109.20,70.66,85.83,.00,5.19,20.24,.92,60.48,130.73,68.61,.58,3.18,.00,.00,106.90,44.97,.00,.00,.00,71.39
109.40,70.18,85.34,.00,5.19,20.21,.92,61.81,130.32,68.48,.58,3.16,.00,.00,106.21,44.78,.00,.00,.00,70.94
109.60,69.75,84.85,.00,5.19,19.92,.92,63.40,129.91,68.42,.57,3.18,.00,.00,105.40,44.82,.00,.00,.00,70.49
109.80,69.39,84.38,.00,5.18,19.35,.92,65.20,129.46,68.42,.57,3.21,.00,.00,104.56,45.05,.00,.00,.00,70.07
110.00,69.12,83.93,.00,5.18,18.48,.93,67.13,128.92,68.45,.56,3.26,.00,.00,103.77,45.39,.00,.00,.00,69.68
110.20,68.96,83.49,.00,5.18,17.25,.95,69.13,128.21,68.51,.56,3.32,.00,.00,103.08,45.80,.00,.00,.00,69.35
110.40,68.97,82.95,.00,5.18,14.75,.99,71.15,126.70,68.53,.55,3.37,.00,.00,102.30,46.04,.00,.00,.00,68.97
110.60,69.12,82.49,.00,5.18,12.27,1.03,73.09,125.21,68.57,.55,3.42,.00,.00,101.90,46.31,.00,.00,.00,68.74
110.80,69.40,82.15,.00,5.18,10.10,1.06,74.86,123.89,68.61,.54,3.47,.00,.00,102.07,46.61,.00,.00,.00,68.70
111.00,69.83,81.98,.00,5.18,8.51,1.08,76.39,122.88,68.66,.54,3.51,.00,.00,102.96,46.94,.00,.00,.00,68.91
111.20,70.59,82.22,.00,5.18,8.68,1.07,77.46,122.87,68.70,.55,3.57,.00,.00,106.44,47.32,.00,.00,.00,69.84
111.40,71.50,82.72,.00,5.18,10.00,1.05,78.13,123.48,68.75,.57,3.63,.00,.00,110.99,47.73,.00,.00,.00,71.12
111.60,72.40,83.32,.00,5.18,11.87,1.01,78.45,124.34,68.82,.58,3.66,.00,.00,115.11,48.19,.00,.00,.00,72.43
111.80,73.20,83.95,.00,5.18,14.11,.97,78.41,125.30,68.92,.59,3.67,.00,.00,118.08,48.69,.00,.00,.00,73.59
112.00,73.66,84.46,.00,5.18,16.66,.93,77.95,125.94,69.16,.57,3.57,.00,.00,116.38,49.49,.00,.00,.00,74.06
112.20,73.87,84.88,.00,5.18,19.16,.89,77.13,126.48,69.44,.55,3.44,.00,.00,112.54,50.28,.00,.00,.00,74.13
112.40,73.85,85.23,.00,5.18,21.33,.86,75.99,127.03,69.70,.53,3.32,.00,.00,108.00,50.88,.00,.00,.00,73.94
112.60,73.57,85.50,.00,5.18,22.89,.84,74.54,127.61,69.90,.51,3.23,.00,.00,103.52,51.16,.00,.00,.00,73.51
112.80,72.74,85.55,.00,5.18,22.31,.86,72.36,128.40,69.82,.51,3.31,.00,.00,101.94,50.31,.00,.00,.00,72.86
113.00,71.73,85.53,.00,5.18,21.05,.89,70.07,129.24,69.66,.52,3.44,.00,.00,101.13,49.10,.00,.00,.00,72.07
113.20,70.64,85.47,.00,5.18,19.43,.92,67.89,130.10,69.47,.53,3.58,.00,.00,100.85,47.71,.00,.00,.00,71.21
113.40,69.58,85.40,.00,5.18,17.72,.96,66.04,130.94,69.27,.54,3.72,.00,.00,100.95,46.27,.00,.00,.00,70.34
113.60,69.05,85.55,.00,5.18,16.92,.98,65.71,131.84,69.27,.55,3.78,.00,.00,101.04,45.35,.00,.00,.00,69.72
113.80,68.65,85.70,.00,5.18,16.43,1.00,65.91,132.64,69.29,.56,3.82,.00,.00,101.22,44.60,.00,.00,.00,69.17
114.00,68.33,85.82,.00,5.18,16.24,1.02,66.43,133.27,69.31,.57,3.82,.00,.00,101.40,44.00,.00,.00,.00,68.65
114.20,68.03,85.88,.00,5.18,16.36,1.03,67.12,133.68,69.31,.57,3.80,.00,.00,101.49,43.58,.00,.00,.00,68.16
114.40,67.57,85.75,.00,5.18,17.17,1.02,67.65,133.55,69.20,.57,3.74,.00,.00,100.85,43.43,.00,.00,.00,67.61
114.60,66.89,85.38,.00,5.18,18.76,1.00,67.83,132.79,68.95,.56,3.64,.00,.00,99.29,43.59,.00,.00,.00,66.99
114.80,66.24,84.93,.00,5.18,20.37,.97,67.96,131.84,68.67,.55,3.53,.00,.00,97.95,43.82,.00,.00,.00,66.41
115.00,65.68,84.44,.00,5.18,21.78,.95,68.07,130.82,68.35,.55,3.44,.00,.00,97.18,44.05,.00,.00,.00,65.91
115.20,65.26,83.91,.00,5.18,22.75,.93,68.15,129.83,68.02,.55,3.37,.00,.00,97.29,44.21,.00,.00,.00,65.54
115.40,65.34,83.45,.00,5.18,21.31,.95,68.21,129.41,67.71,.56,3.47,.00,.00,101.33,43.76,.00,.00,.00,65.51
115.60,65.58,83.01,.00,5.19,19.44,.98,68.26,129.12,67.41,.59,3.60,.00,.00,106.18,43.22,.00,.00,.00,65.62
115.80,65.93,82.59,.00,5.19,17.61,1.00,68.31,128.90,67.12,.61,3.71,.00,.00,111.08,42.69,.00,.00,.00,65.82
116.00,66.33,82.21,.00,5.18,16.18,1.02,68.38,128.71,66.87,.63,3.78,.00,.00,115.44,42.27,.00,.00,.00,66.08
116.20,66.67,81.91,.00,5.17,16.76,1.01,68.54,128.42,66.67,.64,3.68,.00,.00,117.07,42.34,.00,.00,.00,66.34
116.40,66.93,81.68,.00,5.16,19.11,.96,68.77,128.04,66.53,.63,3.44,.00,.00,116.14,42.83,.00,.00,.00,66.59
116.60,67.15,81.48,.00,5.14,21.84,.91,68.99,127.66,66.41,.62,3.17,.00,.00,114.30,43.42,.00,.00,.00,66.83
116.80,67.32,81.31,.00,5.11,24.59,.86,69.17,127.28,66.32,.61,2.91,.00,.00,111.90,44.03,.00,.00,.00,67.05
117.00,67.41,81.17,.00,5.08,26.81,.81,69.28,126.94,66.25,.59,2.70,.00,.00,109.37,44.52,.00,.00,.00,67.25
117.20,67.37,81.02,.00,5.04,27.29,.80,69.22,126.68,66.21,.59,2.66,.00,.00,107.64,44.60,.00,.00,.00,67.39
117.40,67.26,80.89,.00,5.00,27.23,.79,69.09,126.44,66.16,.58,2.67,.00,.00,105.96,44.57,.00,.00,.00,67.48
117.60,67.09,80.75,.00,4.96,26.71,.80,68.92,126.22,66.09,.57,2.70,.00,.00,104.38,44.46,.00,.00,.00,67.51
